"x1","x2","x3","x4","x5","x6","x7","x8","y"
0.8481,0.4304,0.962,0.5823,0.5316,0.6962,0.5949,0.0506,107.321245720977
0.9747,0.8734,0.6962,0.7722,0.481,0.8481,0.8987,0.1013,117.998094519344
0.5696,0.519,0.4557,0.1646,0.8228,0.8228,0.7848,0.2405,50.2658155902825
0.2025,0.2785,0.1392,0.5443,0.8101,0.2152,0.4684,0.4937,40.3249297697208
0.6962,0.6456,0.2658,0.8481,0.0886,0.5443,0.3544,0.038,109.526418516079
0.5443,0.2152,0.0127,0.5063,0.9367,0.8734,0.2532,0.4304,71.7638580483226
0.2532,0.9241,0.0886,0.8228,0,0.7975,0.5063,0.5316,40.8113344116795
0.3671,0.7975,0.9241,0.8734,0.7975,0.8608,0.0759,0.7089,67.2603195288782
0.7089,0.8608,0.3418,0.2278,0.8608,0.7342,0.7215,0.5696,76.1924384027062
0.557,0.9114,0.5949,0.2785,0.7468,0.3165,0.6582,0.7468,76.9154343314346
0.6456,0.0506,0.2911,0.5696,0.3038,0.8101,0.9747,0.8481,75.2602623094447
0.1139,0.3038,0.0253,0.8861,0.5949,0.6582,0.6456,0.2658,26.4235282418421
0.7722,0.3671,0,0.6329,0.3797,0.4304,0.9241,0.6582,109.373700561448
0.6076,1,0.1519,0.6582,0.557,0.7468,0.8481,0.3671,71.542374559312
0,0.4051,0.519,0.8987,0.3165,0.2911,0.2278,0.3797,24.3731707824834
0.5949,0.3418,0.9367,0.4051,0.0506,0.1772,0.5316,0.9747,100.153986413225
0.1519,0.2025,0.8101,0.3038,0.7848,0.5823,0.1519,0.1519,28.9006138116028
0.519,0.8101,0.9873,0.6709,0.7089,0.1013,0.1899,0.8354,110.677608818265
0.7975,0.557,0.4051,0.3671,0.5696,0.9494,0.1772,0.5063,103.655899593845
0.9114,0.5949,0.2405,0.0127,0.7595,0.1392,0.2405,0.1139,137.20072075666
0.3165,0.0127,0.5823,0.0886,0.8987,0.6835,0.8734,0.6709,32.1605850725192
0.1266,0.8354,0.3924,0.557,0.038,0.4557,0.0506,0.2278,33.482237156649
0.3038,0.8481,0.2278,0.4684,0.5823,0.2785,1,0.9241,44.7473181929498
0.7342,0.4177,0.0633,0.9747,0.7722,0.9114,0.4051,0.9367,124.918559183678
0.3797,0.5696,0.6835,0.1899,1,0.557,0.4557,0.3924,46.4337299434203
0.5316,0.1392,0.3544,0.1013,0.3671,0,0.4937,0.1266,72.9154212186683
0.6835,0.2658,0.5063,0.0759,0.519,0.0759,0.1139,0.9114,126.60977761006
0.0633,0.0886,0.1772,0.3797,0.7215,0.8354,0.3418,0.3291,18.8900558190747
0.7468,0.2278,0.7595,0.8101,0.6076,0.1519,0.8354,0.7848,130.459576381381
0.9873,0.2911,0.4304,0.4557,0.2532,0.7089,0.3797,0.7342,153.000071527384
0.962,0.9747,0.3038,0.3291,0.9873,0.2532,0.5696,0.6456,155.848939102329
0.6582,0.6076,0.1139,0.3165,0.9241,0.4177,0,0.2785,108.649394904197
0.9367,0.5063,0.6076,0.8608,0.4177,0.1899,0.9873,0.3165,150.105162626419
0.1013,0.5823,0.8228,0.6835,0.4304,0.3038,0.519,0,26.577366676335
0.2658,0.1013,0.557,0.2025,0.2658,0.2025,0.038,0.0633,46.6127298037548
0.8987,0.1899,0.9494,0.1392,0.6709,0.3291,0.9114,0.4557,108.524930121767
0.1899,0.038,0.3671,0.7848,0.9494,0.0886,0.6076,0.3544,40.6005673157417
0.4937,0.0633,0.8987,0.0253,0.1392,0.2658,0.7975,0.519,56.5485261661629
0.3418,0.2405,1,0.3924,0.4051,0.4684,0.6709,0.5949,46.4741806289382
0.4051,0.3291,0.7722,0.1266,0.1899,0.7848,0.2025,0.0253,43.3993637565459
1,0.6835,0.9747,0.2532,0.1646,0.8987,0.481,0.2911,111.825296885177
0.9241,0.7848,0.1266,0.1772,0.3418,0.9873,0.6329,0.8987,97.2747486550587
0.1392,0.6203,0.6456,0.4304,0.3544,0.8861,0.7722,0.8101,22.5707660454483
0.2152,0.1519,0.7215,0.3418,0.0759,0.7215,0.2658,0.8861,36.3663092366231
0.8354,0.8861,0.5443,0.1139,0.1139,0.481,0.3924,0.8228,118.201023733648
0.8101,0.0759,0.6709,0.962,0.0127,0.3671,0.6962,0.1772,130.965195793637
0.9494,0.0253,0.8354,0.519,0.6203,0.5316,0.1013,0.557,177.515227281497
0.0253,0,0.2532,0.7215,0.5063,0.4051,0.4304,0.4684,22.7084914837069
0.4684,0.6582,0.5696,1,0.5443,0.0127,0.2785,0.5823,104.384416551666
0.8228,0.3165,0.2785,0.2658,0.443,0.0253,0.0633,0.4051,161.185481560867
0.3291,0.7342,0.8481,0.7595,0.0633,0.9367,0.7342,0.4177,40.6281145962809
0.7595,0.7089,0.5316,0.4937,0.6835,0.7722,0.6203,0.1392,87.9243295896989
0.8861,0.481,0.8608,0.9367,0.962,0.7595,0.3165,0.7722,165.716789691355
0.7848,0.1646,0.9114,0.7468,0.8861,0.0506,0.3671,0.2152,149.932548531096
0.1646,0.7215,0.0506,0.1519,0.4937,0.1646,0.3291,0.6962,34.8253535476987
0.6203,0.1139,0.7975,0.0506,0.6962,0.962,0.443,0.6329,58.1944196499328
0.2785,0.6709,0.7848,0.9114,0.8354,0.443,0.5823,0.8608,53.3570439171151
0.481,0.3924,0.1646,0.2152,0.0253,0.6329,0.1266,0.7975,70.0280926150159
0.7215,0.7595,0.7089,0.5949,0.2025,0.2405,0.1392,0.3418,136.4226688592
0.443,0.9873,0.8734,0.481,0.3291,0.1266,0.4177,0.2532,71.0260942612085
0.4177,0.6329,0.3797,0.7342,0.7342,0.6709,0.962,0.9873,56.8266314857343
0.3924,0.8987,0.038,0.3544,0.2911,0.0633,0.8228,0.1646,52.3099678377477
0.5063,0.2532,0.2152,0.9241,0.2152,0.519,0.9367,0.2025,67.1218275179593
0.0127,0.5443,0.7342,0.5316,0.1266,0.038,0.6835,0.6835,21.7447233582228
0.6329,0.7468,0.4937,0.443,0.9747,0.4937,0.8861,0.0127,69.6975047190742
0.8734,0.1266,0.1013,0.6962,0.1772,0.5696,0.7595,0.7215,132.452429672962
0.8608,0.6962,0.1899,0.7975,0.2785,0.3544,0.1646,0.6203,182.182543230445
0.0759,0.962,0.6203,0.6203,0.8481,0.5063,0.2152,0.962,30.4493403144295
0.2911,0.4557,0.3291,0.6456,0.1519,0.9747,0.2911,0.1899,39.2545083855492
0.0506,0.3544,0.4177,0.8354,0.9114,0.2278,0.7468,0.8734,26.4075145582091
0.1772,0.5316,0.8861,0.2405,0.2278,0.3924,0.8608,0.9494,29.0827270541953
0.038,0.7722,0.3165,0.9873,0.6582,0.6203,0.8101,0.0759,19.3184478618001
0.2405,0.4684,0.2025,0.0633,0.4684,0.5949,0.7089,1,30.8440606200135
0.6709,0.8228,0.6329,0,0.2405,0.6076,0.5443,0.443,70.4219180003738
0.4304,0.1772,0.481,0.6076,0.4557,0.9241,0.557,0.7595,54.8791508573171
0.3544,0.9494,0.443,0.038,0.6329,0.3797,0.3038,0.3038,46.3758802944281
0.5823,0.9367,0.7468,0.9494,0.3924,0.6456,0.0253,0.481,114.546098197427
0.2278,0.3797,0.6582,0.7089,0.6456,1,0.0127,0.6076,41.9817598364326
0.0886,0.443,0.4684,0.2911,0.1013,0.1139,0.9494,0.5443,22.6099236337902
0.8734,0.0886,0.4177,0.3418,0.0759,0.0886,0.4937,0.4557,145.888863197112
0.5316,0.0506,0.5823,0.6962,0.962,0.5949,0.4304,0.8481,86.5791504205367
0.481,0.1013,0.7722,0.8481,0.6962,0.8987,0.8734,0.9747,63.7124685087604
0.8228,0.2405,0.1646,0.8228,0.4557,0.7848,0.519,0.5696,126.301635904438
0.8101,0.4937,0.5443,0.2152,0.1392,0.4684,0.2785,0.2025,111.652019988864
0.0886,0.038,0.8481,0.5443,0.2658,0.3544,0.6456,0.6962,26.1022034852429
0.9367,0.4304,0.5063,0.8734,0.0127,0.2532,0.2152,0.5443,206.885848581414
0,0.5316,0.8228,0.7975,0.0886,0.5063,0.9241,0.2532,16.1985890723788
0.7975,0.7089,0.8734,0.8608,0.9241,0.0759,0.7975,0.3671,137.369453878702
0.8608,0.5696,0.2278,0.7342,0.3418,0.7215,0.8608,0.7089,119.57008514738
0.7468,0.7468,0.2785,0.3165,0.5949,0.6582,0.9114,0.557,82.0223984575138
0.3038,0.8481,0.5696,0.8101,0.2911,0.9747,0.0506,0.6456,53.5442390272052
0.5949,0.2658,0.8861,0.6582,0.0253,0.6456,0.3038,0.1139,85.2594485892949
0.3797,0.6582,0.6329,0.4304,0,0.9241,0.3671,0.7722,48.5327313270312
0.557,0.3671,0.6582,0.7468,0.1519,0.8481,1,0.6076,64.5236323576704
0.3165,0.3797,0.8987,0.2911,0.519,0.2278,0.4051,0,45.4548496596667
0.0506,0.9747,0.4051,0.1772,0.9367,0.5316,0.3418,0.5949,20.0220751352489
0.7848,0.1519,0.3038,0.5823,0.8101,0.1519,0.2025,0.1519,145.312772630171
0.7089,0.8354,0.6709,0.1013,0.9873,0.1899,0.8101,0.519,89.0864543117133
0.5696,0.5063,0.3671,0.9494,0.4051,0.1772,0.557,0.7975,110.67933902615
0.7595,0.1139,0.0127,0.1392,0.2405,0.2405,0.5949,0.9114,111.899584254718
0.8987,0.6709,0.0886,0.6835,0.5823,0.8734,0.0127,0.3165,151.859762930072
0.038,0.2278,0.557,0.4557,0.3924,0.0506,0.8354,0.1266,19.6215588737959
0.5823,0.9241,0.4684,0.2785,0.2278,1,0.8481,0.3038,49.0498120921177
0.7722,0.9367,0.9747,0.9114,0.0633,0.4051,0.4177,0.7342,149.026977736777
1,0.3924,0.1899,0.557,0.6835,0.4557,0.5696,0.3797,157.056090111876
0.3671,0.1266,0.1013,0,0.3544,0.4937,0.1392,0.5316,49.8996219049302
0.519,0.9114,0.0759,0.0759,0.5063,0.1139,0.2658,0.6835,82.7478127147455
0.7215,0.3291,0.3797,0.8354,0.1772,0.3418,0.0886,0.0633,138.43216244862
0.6076,0.7848,0.8101,0.1519,0.7595,0.8354,0.2278,0.7468,73.3134420945847
0.2532,0.7342,0.4557,0.7089,0.4304,0.3797,0.2911,0.9873,54.782746103806
0.9873,0.6456,0.3291,0.2532,0.3038,0.5696,0.9747,0.962,124.234159590331
0.9241,0.2785,0.3165,0.4177,0.1139,0,0.6076,0.6582,165.480799997778
0.4177,0.3165,0.8608,0.1899,0.6076,0.9873,0.5063,0.9367,43.4157504365745
0.4304,0,0.6835,0.3038,0.8228,0.519,0.5823,0.1013,49.9637528656
0.2658,0.0633,0.2025,0.2025,0.557,0.038,0.1013,0.2658,50.4639763101225
0.6709,0.4557,0.1392,0.3291,0.9494,0.9114,0.1899,0.8987,90.7608745573284
0.9494,0.3544,0.7848,0.0886,0.3671,0.6076,0.038,0.1899,133.458998833801
0.1392,0.519,0.0253,0.2658,0.8987,0.7975,0.0633,0.4937,27.4184957503174
0.4051,0.5949,0.3924,0.4684,1,0.6709,0.2405,0.3418,57.5714178127973
0.1899,0.0253,0.1266,0.7848,0.7722,0.2025,0.3291,0.4051,44.2364708672726
0.1646,0.2911,0.2532,0.8987,0.9747,0.481,0.6835,1,37.7571987634716
0.3418,0.8987,0.1772,0.9873,0.1266,0.6329,0.7848,0.9241,56.10151172309
0.3544,0.8101,0.4304,0.8861,0.6456,0.7722,0.6203,0.1392,48.0557538486078
0.0759,0.8861,0.3418,0.7215,0.7215,0.2658,0.1519,0.2152,30.7165939856913
0.1139,0.8228,0.1139,0.481,0.5443,0.3924,0.8861,0.8354,25.6819503151181
0.0127,0.1772,0.962,0.3671,0.6709,0.6962,0.0759,0.8101,20.6610041067074
0.6203,0.557,0.519,0.5316,0.8354,0.1013,0.0253,0.9494,140.664754051463
0.5063,0.4684,0.7215,0.4051,0.2532,0.4304,0,0.0253,80.1993334677042
0.5443,0.5823,1,0.0127,0.5696,0.2785,0.6582,0.4684,64.2919125912362
0.443,0.4051,0.2658,0.0253,0.2785,0.0633,0.3165,0.8228,71.2065810545866
0.0633,0.4177,0.7595,0.9367,0.8481,0.7342,0.7342,0.3291,21.6122588645932
0.6835,0.1392,0.4937,0.7722,0.5316,0.6203,0.7089,0.7595,102.326647422466
0.962,0.7722,0.9367,0.7595,0.8608,0.3165,0.481,0.8861,193.613497896298
0.8861,0.2152,0.7468,0.0506,0.9114,0.3671,0.1646,0.7848,143.900844511517
0.4937,0.6962,0.1519,0.1646,0.0506,0.3291,0.7215,0.1646,55.8368656209798
0.6962,0.6329,0.0506,0.962,0.7975,0.443,0.1139,0.6203,148.8093656005
0.8354,0.8608,0.9114,0.443,0.7848,0.5823,0.6709,0.2785,106.316665193749
0.0253,0.7975,0.2152,0.6329,0.1646,0.1266,0.3924,0.481,24.7052209973035
0.2025,0.3418,0.5949,0.2405,0.7089,0.1392,0.7595,0.7215,34.5873183298328
0.3291,0.2532,0.481,0.1266,0.8734,0.4177,0.9873,0.443,35.5575799920916
0.7342,0.9873,0.7342,0.6709,0.3797,0.962,0.6329,0.4177,88.3949105583854
0.2911,0.1646,0.3544,0.0633,0.038,0.8228,0.8987,0.3924,25.7124565438477
0.2152,0.2025,0.9241,0.519,0.2152,0.9367,0.2532,0.5063,33.3755747856565
0.1266,0.6835,0.5316,0.038,0.7342,0.6835,0.5443,0.0127,18.1521900590051
0.9747,0.0127,0.443,0.4937,0.4937,0.8861,0.7468,0.6329,120.36892835576
0.1772,0.7215,0.6962,0.5696,0.1013,0.7595,0.1266,0.8734,37.8762151102012
0.2785,0.6203,0.7975,0.3544,0.1899,0.1646,0.6962,0.8608,46.1139578240206
0.8481,0.962,0.6203,0.5063,0.6203,0.2152,0.962,0.0759,111.266507191869
0.1519,0.1899,0.6456,0.9747,0.3291,0.2911,0.4557,0.2911,37.8066356667724
0.9114,0.8734,0.8354,0.2278,0.4177,0.7468,0.3544,0.0506,106.528762939948
0.2278,0.9494,0.2405,0.3924,0.8861,0.8608,0.5316,0.1772,28.0439097509196
0.6582,0.0759,0.9873,0.6203,0.3165,0.8101,0.7722,0.038,71.690185491731
0.4684,1,0.0633,0.5949,0.2025,0.7089,0.4684,0.2405,60.7597935876631
0.2405,0.443,0,0.6076,0.6329,0.5443,0.8228,0.6709,36.6315352489984
0.4557,0.7595,0.6076,0.9241,0.481,0.557,0.1772,0.4304,84.3906934009697
0.6329,0.3038,0.038,0.3797,0.443,0.3038,0.9494,0.3544,77.1923492836188
0.3924,0.481,0.9494,0.6456,0.7468,0.0253,0.9367,0.5823,61.5065749715237
0.6456,0.6076,0.7089,1,0.6582,0.0127,0.3797,0.2278,130.004273244724
0.1013,0.5443,0.2911,0.1139,0.4684,0.9494,0.443,0.0886,15.7997114645931
0.0759,0.0886,0.4937,0.4177,0.0886,0.8734,0.4557,0.3418,18.8651418374831
0.962,0.5949,0.4304,0.5823,0.0506,0.5316,0.8481,0.6962,139.871830638042
0.6962,0.8987,0.8734,0.7722,0.1013,0.481,0.9747,0.8481,101.74163893555
0.4557,0.7848,0.519,0.1646,0.2405,0.8228,0.5696,0.8228,48.742350236193
0.1392,0.4684,0.2785,0.5443,0.4937,0.8101,0.2025,0.2152,27.6688863857684
0.2658,0.3544,0.6456,0.8481,0.038,0.0886,0.6962,0.5443,51.1686956552599
0.0127,0.2532,0.2152,0.5063,0.4304,0.9367,0.5443,0.8734,16.2311753118887
0.0886,0.5063,0.9241,0.8228,0.5316,0,0.2532,0.7975,38.814054697922
0.9241,0.0759,0.7975,0.8734,0.7089,0.7975,0.3671,0.8608,167.256076374547
0.3418,0.7215,0.8608,0.2278,0.5696,0.8608,0.7089,0.7342,35.872386758951
0.5949,0.6582,0.9114,0.2785,0.7468,0.7468,0.557,0.3165,64.5140515372916
0.2911,0.9747,0.0506,0.5696,0.8481,0.3038,0.6456,0.8101,49.5273974275524
0.0253,0.6456,0.3038,0.8861,0.2658,0.5949,0.1139,0.6582,26.8197916150007
0,0.9241,0.3671,0.6329,0.6582,0.3797,0.7722,0.4304,17.4801189224085
0.1519,0.8481,1,0.6582,0.3671,0.557,0.6076,0.7468,31.6561631144937
0.519,0.2278,0.4051,0.8987,0.3797,0.3165,0,0.2911,109.232436078089
0.9367,0.5316,0.3418,0.4051,0.9747,0.0506,0.5949,0.1772,150.838824078509
0.8101,0.1519,0.2025,0.3038,0.1519,0.7848,0.1519,0.5823,114.282361502867
0.9873,0.1899,0.8101,0.6709,0.8354,0.7089,0.519,0.1013,140.552960806066
0.4051,0.1772,0.557,0.3671,0.5063,0.5696,0.7975,0.9494,51.8844327170881
0.2405,0.2405,0.5949,0.0127,0.1139,0.7595,0.9114,0.1392,21.4473079608202
0.5823,0.8734,0.0127,0.0886,0.6709,0.8987,0.3165,0.6835,61.668456764773
0.3924,0.0506,0.8354,0.557,0.2278,0.038,0.1266,0.4557,79.9242118261445
0.2278,1,0.8481,0.4684,0.9241,0.5823,0.3038,0.2785,37.2039096251761
0.0633,0.4051,0.4177,0.9747,0.9367,0.7722,0.7342,0.9114,24.216037043553
0.6835,0.4557,0.5696,0.1899,0.3924,1,0.3797,0.557,69.9096218995323
0.3544,0.4937,0.1392,0.1013,0.1266,0.3671,0.5316,0,40.9597920220397
0.5063,0.1139,0.2658,0.0759,0.9114,0.519,0.6835,0.0759,50.0755261904484
0.1772,0.3418,0.0886,0.3797,0.3291,0.7215,0.0633,0.8354,36.1460203063353
0.7595,0.8354,0.2278,0.8101,0.7848,0.6076,0.7468,0.1519,103.081975602543
0.4304,0.3797,0.2911,0.4557,0.7342,0.2532,0.9873,0.7089,58.0791051561058
0.3038,0.5696,0.9747,0.3291,0.6456,0.9873,0.962,0.2532,26.8078494634016
0.1139,0,0.6076,0.3165,0.2785,0.9241,0.6582,0.4177,18.571574756664
0.6076,0.9873,0.5063,0.8608,0.3165,0.4177,0.9367,0.1899,82.0886877042692
0.8228,0.519,0.5823,0.6835,0,0.4304,0.1013,0.3038,155.106036952143
0.557,0.038,0.1013,0.2025,0.0633,0.2658,0.2658,0.2025,79.9140608104003
0.9494,0.9114,0.1899,0.1392,0.4557,0.6709,0.8987,0.3291,96.3013631610257
0.3671,0.6076,0.038,0.7848,0.3544,0.9494,0.1899,0.0886,52.0568793479015
0.8987,0.7975,0.0633,0.0253,0.519,0.1392,0.4937,0.2658,125.657947188905
1,0.6709,0.2405,0.3924,0.5949,0.4051,0.3418,0.4684,167.151309993583
0.7722,0.2025,0.3291,0.1266,0.0253,0.1899,0.4051,0.7848,121.904099343132
0.9747,0.481,0.6835,0.2532,0.2911,0.1646,1,0.8987,142.876162245103
0.1266,0.6329,0.7848,0.1772,0.8987,0.3418,0.9241,0.9873,24.4215287688206
0.6456,0.7722,0.6203,0.4304,0.8101,0.3544,0.1392,0.8861,120.497699868345
0.7215,0.2658,0.1519,0.3418,0.8861,0.0759,0.2152,0.7215,138.090099196341
0.5443,0.3924,0.8861,0.1139,0.8228,0.1139,0.8354,0.481,67.9681622513525
0.6709,0.6962,0.0759,0.962,0.1772,0.0127,0.8101,0.3671,116.893055844464
0.8354,0.1013,0.0253,0.519,0.557,0.6203,0.9494,0.5316,103.147887118793
0.2532,0.4304,0,0.7215,0.4684,0.5063,0.0253,0.4051,53.1083440757463
0.5696,0.2785,0.6582,1,0.5823,0.5443,0.4684,0.0127,88.1182557727597
0.2785,0.0633,0.3165,0.2658,0.4051,0.443,0.8228,0.0253,32.0020428832685
0.8481,0.7342,0.7342,0.7595,0.4177,0.0633,0.3291,0.9367,192.342253031611
0.5316,0.6203,0.7089,0.4937,0.1392,0.6835,0.7595,0.7722,66.2801149878308
0.8608,0.3165,0.481,0.9367,0.7722,0.962,0.8861,0.7595,118.099060687962
0.9114,0.3671,0.1646,0.7468,0.2152,0.8861,0.7848,0.0506,108.203390426877
0.0506,0.3291,0.7215,0.1519,0.6962,0.4937,0.1646,0.1646,19.9519922875625
0.7975,0.443,0.1139,0.0506,0.6329,0.6962,0.6203,0.962,90.8510596781497
0.7848,0.5823,0.6709,0.9114,0.8608,0.8354,0.2785,0.443,130.563476636107
0.1646,0.1266,0.3924,0.2152,0.7975,0.0253,0.481,0.6329,35.0482673100141
0.7089,0.1392,0.7595,0.5949,0.3418,0.2025,0.7215,0.2405,104.720405236908
0.8734,0.4177,0.9873,0.481,0.2532,0.3291,0.443,0.1266,133.813571767906
0.3797,0.962,0.6329,0.7342,0.9873,0.7342,0.4177,0.6709,58.7526899277167
0.038,0.8228,0.8987,0.3544,0.1646,0.2911,0.3924,0.0633,20.1445985953152
0.2152,0.9367,0.2532,0.9241,0.2025,0.2152,0.5063,0.519,47.0303505215665
0.7342,0.6835,0.5443,0.5316,0.6835,0.1266,0.0127,0.038,141.6702175281
0.4937,0.8861,0.7468,0.443,0.0127,0.9747,0.6329,0.4937,51.6601325441139
0.1013,0.7595,0.1266,0.6962,0.7215,0.1772,0.8734,0.5696,27.5637958305073
0.1899,0.1646,0.6962,0.7975,0.6203,0.2785,0.8608,0.3544,34.8881312991913
0.6203,0.2152,0.962,0.6203,0.962,0.8481,0.0759,0.5063,97.0961840002466
0.3291,0.2911,0.4557,0.6456,0.1899,0.1519,0.2911,0.9747,70.1076519161883
0.4177,0.7468,0.3544,0.8354,0.8734,0.9114,0.0506,0.2278,66.705180340969
0.8861,0.8608,0.5316,0.2405,0.9494,0.2278,0.1772,0.3924,153.18483698138
0.3165,0.8101,0.7722,0.9873,0.0759,0.6582,0.038,0.6203,67.3724043243919
0.2025,0.7089,0.4684,0.0633,1,0.4684,0.2405,0.5949,33.1990792804293
0.6329,0.5443,0.8228,0,0.443,0.2405,0.6709,0.6076,78.2069010521556
0.481,0.557,0.1772,0.6076,0.7595,0.4557,0.4304,0.9241,80.9190448123288
0.443,0.3038,0.9494,0.038,0.3038,0.6329,0.3544,0.3797,49.2322739500808
0.7468,0.0253,0.9367,0.9494,0.481,0.3924,0.5823,0.6456,134.941784438684
0.6582,0.0127,0.3797,0.7089,0.6076,0.6456,0.2278,1,120.366748188467
0.4684,0.9494,0.443,0.2911,0.5443,0.1013,0.0886,0.1139,79.1512808985594
0.0759,0.4557,0.8734,0.0886,0.3418,0.4937,0.0886,0.4177,23.1030883160649
0.962,0.8481,0.5316,0.5949,0.6962,0.4304,0.0506,0.5823,198.996426685695
0.6962,0.9747,0.481,0.8987,0.8481,0.8734,0.1013,0.7722,128.174437963203
0.4557,0.5696,0.8228,0.7848,0.8228,0.519,0.2405,0.1646,74.87334901658
0.1392,0.2025,0.8101,0.4684,0.2152,0.2785,0.4937,0.5443,31.67802054186
0.2658,0.6962,0.0886,0.3544,0.5443,0.6456,0.038,0.8481,48.0193424430774
0.0127,0.5443,0.9367,0.2532,0.8734,0.2152,0.4304,0.5063,19.5699937415823
0.0886,0.2532,0,0.5063,0.7975,0.9241,0.5316,0.8228,21.4305966949929
0.9241,0.3671,0.7975,0.0759,0.8608,0.7975,0.7089,0.8734,99.6831481659407
0.3418,0.7089,0.8608,0.7215,0.7342,0.8608,0.5696,0.2278,43.6340829659584
0.5949,0.557,0.7468,0.6582,0.3165,0.9114,0.7468,0.2785,66.0992179677451
0.2911,0.6456,0.3038,0.9747,0.8101,0.0506,0.8481,0.5696,54.7218787344988
0.0253,0.1139,0.5949,0.6456,0.6582,0.3038,0.2658,0.8861,26.6355701171767
0,0.7722,0.3797,0.9241,0.4304,0.3671,0.6582,0.6329,21.132321401833
0.1519,0.6076,0.557,0.8481,0.7468,1,0.3671,0.6582,30.8499014337536
0.519,0,0.3165,0.2278,0.2911,0.4051,0.3797,0.8987,77.4593836997188
0.9367,0.5949,0.0506,0.5316,0.1772,0.3418,0.9747,0.4051,129.334961554649
0.8101,0.1519,0.7848,0.1519,0.5823,0.2025,0.1519,0.3038,132.49361362864
0.9873,0.519,0.7089,0.1899,0.1013,0.8101,0.8354,0.6709,105.378540510078
0.4051,0.7975,0.5696,0.1772,0.9494,0.557,0.5063,0.3671,47.6027131542337
0.2405,0.9114,0.7595,0.2405,0.1392,0.5949,0.1139,0.0127,35.4369560022565
0.5823,0.3165,0.8987,0.8734,0.6835,0.0127,0.6709,0.0886,96.7798029805912
0.3924,0.1266,0.038,0.0506,0.4557,0.8354,0.2278,0.557,43.2953199083495
0.2278,0.3038,0.5823,1,0.2785,0.8481,0.9241,0.4684,33.98786763637
0.0633,0.7342,0.7722,0.4051,0.9114,0.4177,0.9367,0.9747,20.9367639346651
0.6835,0.3797,1,0.4557,0.557,0.5696,0.3924,0.1899,92.5745329214087
0.3544,0.5316,0.3671,0.4937,0,0.1392,0.1266,0.1013,64.1334213443405
0.5063,0.6835,0.519,0.1139,0.0759,0.2658,0.9114,0.0759,52.8300499461266
0.1772,0.0633,0.7215,0.3418,0.8354,0.0886,0.3291,0.3797,37.7481505012144
0.7595,0.7468,0.6076,0.8354,0.1519,0.2278,0.7848,0.8101,133.46967750618
0.4304,0.9873,0.2532,0.3797,0.7089,0.2911,0.7342,0.4557,57.7179239587599
0.3038,0.962,0.9873,0.5696,0.2532,0.9747,0.6456,0.3291,34.835369375803
0.1139,0.6582,0.9241,0,0.4177,0.6076,0.2785,0.3165,21.1969022495739
0.6076,0.9367,0.4177,0.9873,0.1899,0.5063,0.3165,0.8608,120.100862838365
0.8228,0.1013,0.4304,0.519,0.3038,0.5823,0,0.6835,155.504121062526
0.557,0.2658,0.2658,0.038,0.2025,0.1013,0.0633,0.2025,87.6520443856681
0.9494,0.8987,0.6709,0.9114,0.3291,0.1899,0.4557,0.1392,181.402000793193
0.3671,0.1899,0.9494,0.6076,0.0886,0.038,0.3544,0.7848,73.8844153235279
0.8987,0.4937,0.1392,0.7975,0.2658,0.0633,0.519,0.0253,161.522050095797
1,0.3418,0.4051,0.6709,0.4684,0.2405,0.5949,0.3924,176.122668395437
0.7722,0.4051,0.1899,0.2025,0.7848,0.3291,0.0253,0.1266,123.80342992069
0.9747,1,0.1646,0.481,0.8987,0.6835,0.2911,0.2532,145.798402733697
0.1266,0.9241,0.3418,0.6329,0.9873,0.7848,0.8987,0.1772,21.1224072985104
0.6456,0.1392,0.3544,0.7722,0.8861,0.6203,0.8101,0.4304,86.8051691811196
0.7215,0.2152,0.0759,0.2658,0.7215,0.1519,0.8861,0.3418,92.8750039362314
0.5443,0.8354,0.1139,0.3924,0.481,0.8861,0.8228,0.1139,50.2799792937554
0.6709,0.8101,0.0127,0.6962,0.3671,0.0759,0.1772,0.962,152.413432647554
0.8354,0.9494,0.6203,0.1013,0.5316,0.0253,0.557,0.519,127.412402156293
0.2532,0.0253,0.5063,0.4304,0.4051,0,0.4684,0.7215,50.2347046631032
0.5696,0.4684,0.5443,0.2785,0.0127,0.6582,0.5823,1,72.5094652869557
0.2785,0.8228,0.443,0.0633,0.0253,0.3165,0.4051,0.2658,38.1219514458011
0.8481,0.3291,0.0633,0.7342,0.9367,0.7342,0.4177,0.7595,139.735414943363
0.5316,0.7595,0.6835,0.6203,0.7722,0.7089,0.1392,0.4937,84.7579142033089
0.8608,0.8861,0.962,0.3165,0.7595,0.481,0.7722,0.9367,119.539032070556
0.9114,0.7848,0.8861,0.3671,0.0506,0.1646,0.2152,0.7468,179.043170734303
0.0506,0.1646,0.4937,0.3291,0.1646,0.7215,0.6962,0.1519,15.5836072112014
0.7975,0.6203,0.6962,0.443,0.962,0.1139,0.6329,0.0506,117.063172057039
0.7848,0.2785,0.8354,0.5823,0.443,0.6709,0.8608,0.9114,106.300037337709
0.1646,0.481,0.0253,0.1266,0.6329,0.3924,0.7975,0.2152,23.562045317006
0.7089,0.7215,0.2025,0.1392,0.2405,0.7595,0.3418,0.5949,83.3446752565686
0.8734,0.443,0.3291,0.4177,0.1266,0.9873,0.2532,0.481,111.978117997091
0.3797,0.4177,0.7342,0.962,0.6709,0.6329,0.9873,0.7342,54.7074617527998
